Feature1,Feature2,Feature3,Feature4,Target
1.052359197462993,0.7797936196180458,-0.9680636798344755,-0.7552419644064574,2.0
2.262823671514748,1.504172232255994,-2.294879981378112,-1.7525030011199236,2.0
0.45113258278582713,-0.7946823739919644,1.1896141424643338,-0.466252221136578,0.0
0.41267459468269985,0.9487088147269094,-0.3252225107538673,0.010401276067504961,2.0
1.1228645769545926,-1.5370660606752276,0.1416494687525387,-1.6153612448092605,0.0
-0.5845506715615246,-1.0958182989410972,0.42237080854182996,0.08972663585118362,1.0
1.167053168438017,-2.0431128451877196,-0.3097020657029905,-1.9889951571519668,0.0
0.775692348201373,-0.4046928880007479,1.4596570263363424,-0.4984528542537503,0.0
-0.7498181160496802,-1.01297637424315,0.4996469620698697,0.2847799579242438,1.0
-0.23453243279295666,-0.45474963694559445,-0.7100429028279456,-0.17567044633877313,1.0
-0.8771315026354272,-0.8751794648073805,0.5450077684771453,0.4655584958732675,1.0
-0.70767115240279,-1.2276731569149182,1.1941262792640297,0.3128323867039746,1.0
0.08903357640166676,-1.8306971732354012,-0.48368218284022046,-1.0244706967095585,1.0
0.3304312784995933,-2.46535964343585,-1.1085322235835844,-1.6633877493136275,0.0
1.987335427180376,1.06005412946529,-2.3057839923936108,-1.7260405383837416,2.0
0.7667022593771867,1.194362347688135,-0.7013102633215036,-0.2630356652445729,2.0
0.499627053746323,-1.2166581682977748,1.148031454845412,-0.7096754557392853,0.0
1.4103676543428914,1.0244776372761943,-1.5300934777183008,-1.07576731302874,2.0
0.45317581712496113,-2.0338474562304025,-0.9001110971692765,-1.5209814310524965,0.0
1.8923829752661905,1.7767343369080626,-1.8778270663668928,-1.2188119372142145,2.0
1.974901570604965,-2.2098186350057394,-2.2958255123093476,-3.2080130361074337,1.0
-0.6946423649114086,0.019748785105620947,0.35821608681751993,0.6774723777675363,2.0
1.5555421668205838,0.7968210548231502,-1.8111404317039286,-1.3675409009719686,2.0
1.0759863515679202,1.0140921666156568,-1.260128934436175,-0.7360368489073865,2.0
1.2954168973364442,-0.2803072978866864,1.9380560152934976,-0.767930104812561,2.0
0.9341663156565233,-0.12972115702739884,2.58506241843638,-0.24419864402529734,0.0
-0.5938392643881913,-0.9183358503704494,0.24189128336745735,0.13666188620609537,1.0
1.1148342340504764,-0.4465599137457381,1.7667224205304446,-0.7317303573028806,0.0
0.5517477653295948,-0.893139905947763,1.7882096319326566,-0.4566306758280181,0.0
-1.4517804726330017,-1.0818595677221672,1.8575422691217804,1.1606541499559344,1.0
0.4915989306907922,1.114663477200773,-0.762455690122227,-0.08200733586029246,2.0
0.46219202059714437,-1.512979764627823,-0.7794348405539611,-1.2623730148301835,1.0
2.0047044606382176,1.5835653465648618,-2.028796791742846,-1.436865046455134,2.0
1.011667793071477,-1.6942894253409164,-0.43885279465707816,-1.7287380369727479,0.0
0.30116545701902786,-0.5338374094710112,1.0279745543497785,-0.258340533852774,0.0
-0.030178722370244326,-1.2206805071553382,0.1994932502769572,-0.4861472645947737,0.0
-3.429779405794843,0.26858764532499646,3.5804063228619656,3.8450283069933073,1.0
2.124668355995732,1.681920969266165,-2.028923986366091,-1.4929691884127292,2.0
-1.4439234136482206,-1.5225679056051775,1.8613091446133812,0.9534519691126051,1.0
0.8463332718441938,-0.8807017119909593,1.5671328683059897,-0.7505235076564245,0.0
1.0605605984223394,-1.3180483072694915,0.27417247257548216,-1.431912510364287,0.0
-1.369126932726036,-0.8708258414447395,1.621762070805774,1.1326156919443375,1.0
2.820206725488184,1.8291337766873639,-2.6349402868204175,-2.1525675474001744,2.0
0.1140437360382126,0.36710790338256927,-0.31187270328898997,-0.0008458937564000957,2.0
-3.0354170013351935,0.907756964487827,2.19990616000384,3.483653958319577,1.0
0.5311093954811105,1.4130661321997788,-0.1843723337941393,0.1557194932547406,2.0
1.675270120638638,-0.7509603005467311,0.9682716334267187,-1.5287935986290262,0.0
0.6916019861304366,-1.1240394061913654,0.6324386289857361,-0.9490660640283741,0.0
-2.5271409674940335,0.3575390217939123,1.9701981779435596,2.750568981068371,1.0
1.0631076756172715,0.5108190216774577,-1.1740428225508366,-0.9352091234791077,2.0
-1.3854406820540184,-0.7129400357991065,0.9592589006047993,1.0642808383935325,1.0
1.7243793138019035,1.915372169786175,-1.4401815847501374,-0.9120439724868249,2.0
0.9083252994022227,1.1359588398711593,-0.807054750645418,-0.43363183549915674,2.0
-0.9165745654721059,-0.8226286760944459,0.7205297846430452,0.5636673166545707,1.0
-0.25943474308999137,-0.7887475859524076,-0.43666566851567445,-0.24372847040296572,1.0
0.8104409333055591,-0.48962963183813946,1.7587167068881895,-0.4969166555709926,0.0
1.2279088189448852,1.307330333200741,-0.8886457436375075,-0.643448830848291,2.0
-0.9151307601856544,-1.118451458260896,0.975633816170531,0.48661663496987195,1.0
0.5193081137889762,-0.12657498627279262,1.5909869676788673,-0.12480701582221748,0.0
